store_id,store_name,store_type,city,state,country,region,latitude,longitude,opening_date,manager_name,store_size_sqft,is_active
4097,Store_4097,Retail,Jessicaview,Nebraska,UK,West,47.659107,89.990069,2024-03-23,Brian Dodson,17289,False
4098,Store_4098,Online,Brianborough,Louisiana,USA,North,-76.0854845,71.944365,2023-12-20,Christina Harris,8641,True
4099,Store_4099,Retail,Haynestown,Florida,USA,East,-16.6140195,-14.239604,2025-06-08,Miranda Jones,663,True
4100,Store_4100,Retail,Holmesshire,Ohio,India,North,38.726077,-173.417337,2022-02-07,George Rodriguez,13026,True
4101,Store_4101,Online,North Lindaville,Oregon,UK,East,83.6475535,-122.849295,2022-04-07,Ashley Davidson,13770,False
4102,Store_4102,Online,Lesliefurt,Vermont,USA,East,48.6493045,9.125436,2023-03-26,Reginald Cobb,14150,True
4103,Store_4103,Retail,Mitchelltown,Colorado,India,South,56.0542635,-62.699000,2020-09-25,Desiree Estes,14785,True
4104,Store_4104,Online,Dayburgh,Maryland,USA,East,45.974139,104.796717,2025-02-25,Wendy Sawyer,5698,True
4105,Store_4105,Retail,North Brianna,Louisiana,USA,East,-64.3353485,24.508461,2021-02-28,Stanley Walker,19205,True
4106,Store_4106,Retail,Mitchellton,Texas,UK,West,-52.8380645,-151.875002,2023-12-16,Audrey Blevins,14215,False
4107,Store_4107,Online,Lake Debra,North Carolina,USA,North,5.074698,102.027141,2023-02-16,Juan Stafford,18774,True
4108,Store_4108,Online,East Melanie,Missouri,UK,East,24.289604,,2024-10-13,Tammy Hull,14662,True
4109,Store_4109,Warehouse,East Stacyfort,New Jersey,USA,West,-78.553287,-76.876593,2023-11-01,Laura Obrien DDS,12969,False
4110,Store_4110,Retail,South Davidside,New Mexico,India,South,-80.0020795,-107.504633,2020-01-18,Joseph Clark,5198,True
4111,Store_4111,Warehouse,South Chelseyburgh,Connecticut,UK,South,5.170798,73.731370,2021-05-11,David Cooper,891,False
4112,Store_4112,Online,Guerreroton,Arkansas,India,West,-61.2081085,-74.312042,2025-11-01,Janet Parker,3473,True
4113,Store_4113,Online,West Brittney,Washington,India,North,-61.262154,54.829627,2023-05-17,Perry Sims,12172,False
4114,Store_4114,Online,New Anthony,Ohio,USA,North,72.4962245,154.779963,2020-09-29,Emily Parsons,2170,True
4115,Store_4115,Retail,Sharonside,Florida,USA,South,68.058776,150.988897,2021-12-13,David Nguyen,2042,True
4116,Store_4116,Warehouse,East Katrina,Wyoming,UK,East,-59.7984725,-123.672752,2024-05-21,Angela Smith,7418,False
4117,Store_4117,Retail,Port Misty,Indiana,UK,North,-2.355630,130.000134,2020-02-27,Robert Horn,2043,True
4118,Store_4118,Warehouse,Smithmouth,Minnesota,USA,East,55.1199855,50.402236,2023-07-08,Kathryn Gibbs,7669,False
4119,Store_4119,Retail,Port Jamesville,Tennessee,UK,East,-30.2562315,2.019255,2021-09-24,Mrs. Karen Silva MD,4950,True
4120,Store_4120,Retail,North Andreview,Rhode Island,UK,South,-79.1808435,12.653318,2021-08-01,Kristine Ward,12785,True
4121,Store_4121,Online,Ericahaven,Virginia,USA,South,53.592646,54.044652,2024-08-31,Shannon Allen,12443,True
4122,Store_4122,Online,Lake Juliemouth,Massachusetts,USA,South,-3.683279,110.757308,2022-04-30,Steven Young,14695,True
4123,Store_4123,Warehouse,Singhton,California,India,East,-87.743986,-32.040008,2022-04-09,Daniel Gilmore,3168,True
4124,Store_4124,Retail,Martinezton,Connecticut,USA,South,47.091822,178.202081,2020-02-22,Daniel Walker MD,6499,True
4125,Store_4125,Retail,South Samuel,Washington,USA,East,66.692121,147.463206,2024-01-02,John Jones,14723,True
4126,Store_4126,Warehouse,Frankton,Delaware,India,South,-66.4010165,23.297596,2020-11-10,Ashley Green,6064,False
4127,Store_4127,Online,Rossshire,Massachusetts,USA,South,-8.948152,-168.824928,2023-06-14,Denise Bennett,587,True
4128,Store_4128,Retail,Lake Christophermouth,Tennessee,USA,North,80.572303,86.765911,2022-12-26,Mark Burgess,18356,True
4129,Store_4129,Warehouse,Richardshaven,Maryland,USA,South,70.898612,109.901985,2022-05-21,Natalie Malone,19782,False
4130,Store_4130,Online,Garytown,Arizona,USA,East,-81.7696495,96.982175,2023-07-03,Samantha Lowe,19146,False
4131,Store_4131,Retail,South Martha,Wisconsin,UK,South,,31.624180,2025-01-23,Bryan Johnson,14761,True
4132,Store_4132,Online,South Johnland,Pennsylvania,India,West,48.376597,,2021-04-16,Carmen West,17962,True
4133,Store_4133,Online,Lake Brentland,Arizona,India,North,6.8398175,-111.517008,2021-08-22,Jennifer Castillo,11200,False
4134,Store_4134,Retail,South Ashley,North Dakota,UK,West,-82.602100,-114.845329,2021-10-28,Dillon Bass,14770,True
4135,Store_4135,Warehouse,Lisaburgh,Georgia,India,West,13.091335,-13.090678,2020-11-21,Audrey Moore,2700,True
4136,Store_4136,Warehouse,East Alexisport,Massachusetts,UK,North,25.8988175,108.413018,2022-12-29,Karen Garcia,8479,True
4137,Store_4137,Warehouse,North Robert,Arkansas,UK,West,32.7650235,15.222893,2023-02-20,Donald Howard,12321,False
4138,Store_4138,Retail,New Courtneyton,Tennessee,UK,North,-81.0006145,83.977984,2024-01-22,Norman Evans,7196,True
4139,Store_4139,Retail,South Larryview,Pennsylvania,USA,South,46.3657195,-25.312258,2025-02-11,Alec Phillips,10021,False
4140,Store_4140,Warehouse,Lewisshire,Pennsylvania,India,East,-38.246145,32.918683,2021-08-10,Jennifer Harper,12745,True
4141,Store_4141,Online,Jimenezview,Ohio,India,West,-3.8744715,90.332748,2020-03-10,Mr. Isaiah Dixon PhD,15683,False
4142,Store_4142,Online,Lake Theresashire,Arkansas,USA,East,1.5325275,140.704898,2022-02-21,Kiara Harris,14121,True
4143,Store_4143,Warehouse,New Lisa,New York,India,North,-1.482363,,2021-11-05,Elizabeth Shaw,7151,True
4144,Store_4144,Online,Johnmouth,New York,UK,West,38.4087055,54.120503,2024-05-09,Heather Blankenship,3230,True
4145,Store_4145,Retail,Markton,New Jersey,USA,East,58.142146,,2024-03-05,Samantha Adams,5006,True
4146,Store_4146,Retail,Schneidermouth,Kansas,USA,South,81.101978,76.268045,2024-04-11,Nicholas Stuart,18461,False
4147,Store_4147,Warehouse,Lake Xavierton,Kansas,USA,South,8.731101,14.652947,2023-02-19,Christopher Clark,6389,True
4148,Store_4148,Warehouse,Marcchester,Hawaii,UK,South,-22.4520275,59.228944,2021-05-06,Alexis Ruiz,8682,True
4149,Store_4149,Warehouse,Lake Briana,South Carolina,UK,East,-12.7202965,86.477910,2021-03-29,Christopher Martinez,5074,False
4150,Store_4150,Online,Davidton,Alabama,India,West,-62.6009955,,2020-04-22,Anthony Martinez,13061,False
4151,Store_4151,Online,North Jessica,Oklahoma,India,North,62.3386855,2.972190,2021-09-12,Andres Guzman,11786,False
4152,Store_4152,Warehouse,Loriside,Arkansas,India,West,-69.8062605,89.542114,2023-04-24,Emily Gill,8505,True
4153,Store_4153,Online,Alexfurt,Tennessee,India,South,73.370365,-72.388053,2024-07-08,Kayla Cunningham,3048,False
4154,Store_4154,Online,Port Daltonport,Hawaii,UK,North,-21.1204985,90.502826,2022-02-28,Chad Brooks,10554,True
4155,Store_4155,Warehouse,North Bryce,Alabama,USA,West,83.606027,19.845575,2023-02-22,Kimberly Wilson,12431,False
4156,Store_4156,Retail,Deborahhaven,New York,USA,South,-25.776695,18.973213,2023-01-13,Lisa Moody,2751,True
4157,Store_4157,Retail,Jamestown,New Hampshire,UK,West,-55.155104,-76.535166,2023-09-19,Bryan Acosta,10907,False
4158,Store_4158,Warehouse,Scottfurt,South Dakota,USA,West,49.818812,23.804421,2023-11-20,Shannon Stark,10419,True
4159,Store_4159,Warehouse,West Michelleburgh,Washington,UK,East,-21.7150365,,2025-04-28,Zachary Martin,1470,True
4160,Store_4160,Warehouse,Floresport,Mississippi,UK,North,61.4784975,-144.391902,2020-09-27,Ryan Santiago,5937,False
4161,Store_4161,Warehouse,Port Edward,West Virginia,India,East,16.6323105,-114.027107,2023-08-06,Mrs. Kimberly Davis,18525,True
4162,Store_4162,Online,Tamarachester,Illinois,USA,South,,-163.562695,2021-05-03,Regina Durham,16747,True
4163,Store_4163,Warehouse,Guzmantown,Wisconsin,India,East,-60.4020995,-68.357849,2024-04-23,Wendy Bauer,13459,False
4164,Store_4164,Warehouse,Lake Megan,New Jersey,India,North,48.708067,17.356771,2021-12-08,Yvette Mcdaniel,691,True
4165,Store_4165,Online,Hamiltonhaven,Virginia,India,North,46.1997285,67.315233,2024-09-14,Carolyn Mitchell,8955,True
4166,Store_4166,Retail,Patriciaport,New Jersey,India,East,48.447021,-141.293203,2021-09-23,Aaron Mason,9301,True
4167,Store_4167,Warehouse,Port Donaldfort,Connecticut,UK,North,66.055077,-110.235379,2022-01-14,Rebecca Miller,15531,True
4168,Store_4168,Warehouse,Solisberg,Pennsylvania,USA,South,15.2780695,158.421401,2025-09-08,Henry Allison,1879,True
4169,Store_4169,Online,East Paulport,Ohio,India,South,47.2539815,58.962752,2020-06-06,Victor Johnson,18224,True
4170,Store_4170,Warehouse,Port Sarahchester,Texas,USA,North,12.357419,-21.276777,2024-12-31,Ray Snyder,10363,True
4171,Store_4171,Retail,East Anna,Vermont,UK,South,-37.3936925,-157.474222,2024-01-03,Julian Harris,2739,True
4172,Store_4172,Online,New Jordanport,Maine,USA,South,-64.3889355,40.985441,2021-01-12,Michelle Norton,8153,True
4173,Store_4173,Online,Randyport,Georgia,UK,West,,-73.213018,2023-02-03,Andrea Thomas,9986,True
4174,Store_4174,Online,Browntown,Virginia,India,North,28.353461,175.179234,2023-01-24,Robin Price,4033,True
4175,Store_4175,Warehouse,Ryanview,California,USA,East,83.1865595,-162.693987,2024-07-28,Jose Williams,1485,True
4176,Store_4176,Warehouse,Cherylfort,Hawaii,India,West,25.565328,150.135405,2020-07-29,Thomas Sanchez,18077,True
4177,Store_4177,Online,Carlamouth,Texas,USA,East,-40.552241,-122.870141,2025-01-14,Susan Patterson,15955,True
4178,Store_4178,Warehouse,Vincentmouth,South Dakota,India,South,-47.864594,108.916259,2020-07-29,Angela Henderson,11155,True
4179,Store_4179,Online,Johnmouth,Hawaii,UK,South,61.7018925,20.070129,2022-07-18,Maria Collins,2303,False
4180,Store_4180,Retail,New Anthony,Vermont,UK,North,-87.1378335,63.590059,2023-01-06,Valerie Klein,16648,True
4181,Store_4181,Online,Vegatown,South Carolina,UK,West,-73.973141,117.104966,2025-07-04,Kathleen Price,661,True
4182,Store_4182,Warehouse,New Heather,Maryland,UK,East,-41.9442485,40.024942,2024-09-30,Cole Shepard,5332,True
4183,Store_4183,Retail,Kennethmouth,New York,USA,North,-79.009679,-73.144285,2023-05-11,Sandra Baird,13301,False
4184,Store_4184,Retail,South Jessica,Washington,UK,South,8.233993,-176.922643,2021-05-09,Blake Gutierrez,9965,False
4185,Store_4185,Retail,West Lauraside,Alabama,USA,South,-69.5046185,135.995296,2023-05-14,Anne Garza,3787,True
4186,Store_4186,Warehouse,Lake Richardbury,Massachusetts,India,East,-67.9477005,-146.992906,2023-08-26,Anna Walls,4251,True
4187,Store_4187,Warehouse,Jessicamouth,Minnesota,India,North,-46.809878,64.616701,2020-11-18,Michelle Navarro,17316,True
4188,Store_4188,Online,Millerland,Rhode Island,UK,South,49.540542,-3.045914,2022-03-18,Patrick Phillips,5822,True
4189,Store_4189,Retail,Espinozaland,Oklahoma,India,East,-38.777456,-1.364514,2025-03-10,Randy Johnson,15999,True
4190,Store_4190,Warehouse,Kellyfort,South Carolina,USA,North,-62.2743205,118.248237,2021-12-24,Samantha Barnes,9236,False
4191,Store_4191,Retail,New Samanthaland,Kansas,UK,South,-46.3520275,113.505710,2024-04-04,Hannah Robinson,16840,True
4192,Store_4192,Online,Marialand,Virginia,UK,North,82.834936,-88.403797,2022-08-02,Nathaniel Henderson,11437,False
4193,Store_4193,Online,Port Taylor,New Mexico,India,West,-12.6356395,13.570114,2022-08-26,Ronald Bass,12381,True
4194,Store_4194,Retail,Millerberg,North Carolina,India,West,-82.7114055,-10.938223,2021-08-11,Christopher Reeves,15306,False
4195,Store_4195,Retail,Port Rebeccaland,Nevada,India,North,-68.9793625,-158.279163,2023-10-31,Eric Herrera,11380,True
4196,Store_4196,Warehouse,Espinozaborough,Hawaii,USA,East,24.648638,157.516117,2022-03-16,Kirsten Ayers,16541,True
4197,Store_4197,Retail,South Carolynchester,Maine,UK,East,-63.5341405,166.838269,2023-06-07,Maria Martin,18736,True
4198,Store_4198,Warehouse,Port Karenmouth,Oklahoma,UK,West,-76.720820,-5.998598,2021-01-11,Danielle Hutchinson,6430,False
4199,Store_4199,Online,Lake Margaretview,Maine,UK,North,-66.1860505,126.844878,2021-06-25,Alex Garrison,3182,True
4200,Store_4200,Online,Hebertport,Florida,USA,East,19.9164585,-118.916213,2021-05-20,Patrick Romero,7716,False
4201,Store_4201,Warehouse,Jonesmouth,Indiana,UK,South,-21.8538375,-5.761393,2024-11-19,Bobby Neal,13365,False
4202,Store_4202,Retail,North Breannaville,Idaho,India,East,-48.2357595,-54.412005,2020-10-17,Frank Harrison,9225,True
4203,Store_4203,Online,Wilsonshire,Nebraska,India,West,-58.8566445,-81.176495,2023-07-31,Amanda Jacobson MD,6471,True
4204,Store_4204,Online,Chenfurt,Colorado,USA,North,-1.5102185,-37.099017,2021-05-15,James Campos,6622,True
4205,Store_4205,Online,Carolynbury,Iowa,UK,East,31.593507,31.627276,2021-04-11,Melissa Hernandez,13922,True
4206,Store_4206,Warehouse,Lake Donald,Kentucky,India,South,,107.685103,2022-07-24,Joshua Campbell,7394,True
4207,Store_4207,Retail,North Stephanieborough,Indiana,UK,North,32.264609,88.290307,2022-04-30,William Thomas,15821,True
4208,Store_4208,Warehouse,Huangtown,New Jersey,USA,South,-29.965942,93.444550,2023-01-15,Michelle Abbott MD,10599,True
4209,Store_4209,Online,Lake Michelleville,New Jersey,USA,West,-31.885706,-83.007099,2024-09-16,Melanie Edwards,7256,True
4210,Store_4210,Retail,Port Jennifer,Arizona,USA,West,-1.719558,-70.436206,2020-10-30,Robert Thompson,3463,True
4211,Store_4211,Online,Princefort,Virginia,USA,South,50.9605045,153.618714,2023-12-29,Thomas Johnson,6673,True
4212,Store_4212,Online,Ryanport,Nevada,India,North,-73.763883,6.838903,2025-04-16,Brianna Simpson,14904,True
4213,Store_4213,Warehouse,Rodriguezbury,Illinois,India,West,52.806169,87.186790,2021-01-29,Mrs. Michele Porter,18479,True
4214,Store_4214,Online,Rebeccafort,California,USA,South,57.564254,45.118428,2022-06-12,Mark Rivas,13119,False
4215,Store_4215,Warehouse,Jessicaborough,Washington,USA,East,73.6436285,1.273345,2023-09-04,Linda Odom,18416,True
4216,Store_4216,Retail,Port Jonathan,Utah,USA,East,8.978841,116.865928,2021-04-26,Courtney Allison,17952,False
4217,Store_4217,Online,South Paulaport,Montana,India,South,1.190724,29.000817,2020-10-21,Kimberly Ayers,18887,False
4218,Store_4218,Online,Higginsborough,Virginia,India,East,0.934140,-95.741249,2025-01-12,Evan Lloyd,1629,True
4219,Store_4219,Online,Lopezborough,Maryland,India,East,-83.1835665,-141.085989,2023-09-29,Jessica Sanford,17715,True
4220,Store_4220,Warehouse,New Andrewtown,Florida,USA,East,71.5049105,38.954452,2020-09-29,Tiffany Velasquez,858,True
4221,Store_4221,Warehouse,Oliviaside,Alaska,USA,East,16.693185,-60.203555,2021-06-01,Lee Perkins,2960,True
4222,Store_4222,Warehouse,Smithmouth,New York,USA,South,64.8337925,75.128977,2023-01-19,Jason Branch,11551,False
4223,Store_4223,Warehouse,Bethport,North Carolina,USA,East,33.7272705,171.466110,2024-09-20,Sonya Hanson,3016,True
4224,Store_4224,Online,Lake Victoria,Oklahoma,UK,East,-17.848813,-26.140527,2024-12-26,Karen Moore,603,True
4225,Store_4225,Retail,Sherryside,Illinois,USA,South,-59.875293,126.915695,2024-07-27,Randy Evans,2924,True
4226,Store_4226,Warehouse,Briannamouth,Hawaii,India,South,23.484230,-178.510368,2024-01-21,Janice Kline,16164,True
4227,Store_4227,Retail,Farrellchester,South Dakota,USA,East,85.8289675,56.196112,2021-10-20,Lindsey Thompson,2360,False
4228,Store_4228,Online,Johnsonchester,Arizona,USA,South,-48.843464,-61.868141,2020-12-04,Janice Shelton,16537,False
4229,Store_4229,Online,North Traci,Colorado,USA,North,81.7968135,9.878562,2023-04-27,Aaron Morse,18729,False
4230,Store_4230,Retail,South Markport,California,USA,East,18.9009405,-50.687070,2020-07-02,Paul Kerr,7679,False
4231,Store_4231,Online,Lake Allison,Michigan,UK,North,-26.356849,-178.092059,2020-05-12,Joshua Shepard,2127,False
4232,Store_4232,Retail,Smithmouth,Maine,USA,West,-81.6464975,58.738711,2022-11-29,Robin Mitchell,12040,True
4233,Store_4233,Online,South Franciscoland,New York,UK,North,74.9685955,-11.994396,2022-06-30,Joshua Zuniga,2069,True
4234,Store_4234,Retail,Randybury,Louisiana,USA,North,60.346530,114.369542,2025-02-23,Natalie Alvarez,12059,True
4235,Store_4235,Warehouse,New Rachelport,Iowa,UK,South,-73.6995715,-77.075079,2021-10-24,Cathy Bailey,6670,True
4236,Store_4236,Warehouse,Cooleyside,Washington,UK,East,-7.414977,-65.666036,2025-09-17,Eric Rodriguez,14020,True
4237,Store_4237,Warehouse,Nicoleborough,Ohio,USA,South,8.3307035,156.342358,2024-01-15,Brad Thompson,8021,True
4238,Store_4238,Warehouse,Maryport,Pennsylvania,India,East,-47.569606,-44.665243,2020-09-23,Tricia Schwartz,9030,True
4239,Store_4239,Warehouse,East Brettfurt,Wyoming,India,North,9.637197,48.562799,2024-05-25,Donald Lynch,14344,False
4240,Store_4240,Online,West Victoriaside,South Carolina,USA,East,58.181581,-46.020869,2020-04-23,Suzanne Bailey,4307,False
4241,Store_4241,Warehouse,North Joanna,West Virginia,USA,West,42.2453125,170.425054,2021-09-11,Steven Lambert,1127,True
4242,Store_4242,Warehouse,Gravesfort,Texas,USA,South,86.221547,93.015349,2023-11-09,Bobby Rivera,8662,False
4243,Store_4243,Online,Justinmouth,Delaware,UK,West,-69.3443645,79.289725,2021-01-17,Leroy Castro,16094,False
4244,Store_4244,Retail,Archermouth,Delaware,USA,East,25.890476,-18.419650,2022-01-02,Monica Hall,19122,False
4245,Store_4245,Warehouse,Shafferchester,Washington,USA,West,-53.5727695,167.419291,2024-07-20,Taylor Hill,2473,True
4246,Store_4246,Retail,Brianbury,Kentucky,India,East,-61.960271,93.156452,2020-08-30,Melissa Krueger,14986,False
4247,Store_4247,Online,East Rachelberg,West Virginia,USA,West,-40.3367575,-58.400697,2021-12-13,Sarah Rose,14573,False
4248,Store_4248,Online,Erinmouth,Wisconsin,USA,South,84.8119095,126.296489,2025-12-03,Dennis Pierce,11355,True
4249,Store_4249,Online,Scottstad,Missouri,India,East,4.2797005,101.588474,2022-05-25,Richard Vega,8989,True
4250,Store_4250,Online,Burnston,Hawaii,USA,East,-71.061093,-5.919877,2022-07-26,Timothy Tucker,4404,True
4251,Store_4251,Warehouse,South Tracyberg,Minnesota,India,South,-69.867192,131.914149,2024-08-17,Cory Ferguson,16428,True
4252,Store_4252,Retail,Beckerburgh,Michigan,USA,West,5.259848,-45.470830,2022-11-06,Robert Adams,8158,True
4253,Store_4253,Warehouse,Lake Emily,Massachusetts,UK,West,78.6287645,-7.273643,2023-11-18,Megan Perkins,10361,True
4254,Store_4254,Warehouse,Deannaview,Mississippi,India,West,48.847934,-24.404860,2024-12-19,Claudia Gomez,7111,True
4255,Store_4255,Online,Pamelaside,New Mexico,India,East,49.104110,-162.574592,2024-04-03,Marissa Park,16147,True
4256,Store_4256,Warehouse,Harrisborough,Michigan,UK,West,71.986339,105.674564,2025-08-13,Melissa Jones,1727,False
4257,Store_4257,Warehouse,Lewisburgh,Missouri,India,West,-33.044399,74.489697,2022-05-30,Adrian Carroll,14093,True
4258,Store_4258,Retail,Stephanietown,South Dakota,USA,South,-1.3718015,75.642014,2024-02-18,Tracy Brewer,12422,False
4259,Store_4259,Online,Reginastad,Massachusetts,India,East,-32.6073685,63.527268,2021-07-28,Bradley Davis,11261,True
4260,Store_4260,Retail,Christophermouth,Connecticut,USA,North,39.4767645,-116.353858,2020-05-24,Luis Hutchinson,5492,True
4261,Store_4261,Online,South Aaron,Iowa,India,West,30.881010,51.038662,2025-07-27,Joseph Leach,1206,True
4262,Store_4262,Warehouse,Roseport,Ohio,UK,South,-28.1339555,-57.486972,2024-01-01,Briana Soto,2564,True
4263,Store_4263,Warehouse,South Glendachester,Alabama,India,East,49.163606,-1.314280,2024-05-23,Katie Cobb,9641,True
4264,Store_4264,Warehouse,Johnsonmouth,New Mexico,India,South,-34.7254645,171.087130,2020-12-25,Lawrence Edwards,3557,False
4265,Store_4265,Warehouse,Briannafort,Montana,UK,West,-58.1159355,-111.279362,2024-02-29,Maureen Castillo,14763,True
4266,Store_4266,Warehouse,Cochrantown,Wyoming,USA,West,34.0595065,-0.771674,2023-02-01,Mark Nelson,16941,True
4267,Store_4267,Warehouse,South Barbaraview,New Mexico,India,North,-39.6954265,-10.572169,2025-05-16,Denise Wilson,10395,False
4268,Store_4268,Online,Oliverchester,South Dakota,UK,West,53.688970,-124.179054,2020-05-15,Amy Nguyen,570,True
4269,Store_4269,Online,Tannerstad,Tennessee,USA,North,-64.055744,-105.507433,2022-01-07,William Norman,19681,True
4270,Store_4270,Online,East Gary,Oregon,India,South,-49.6010315,-99.039956,2025-04-03,John Vincent,13082,True
4271,Store_4271,Retail,Port Linda,Maine,India,West,11.182289,80.325274,2020-05-18,Lance Marquez,18705,True
4272,Store_4272,Online,Garybury,Oregon,India,South,-43.8310705,21.464768,2020-11-14,Phillip Taylor,4410,True
4273,Store_4273,Warehouse,South Josephshire,Missouri,UK,East,28.1798575,-146.358323,2022-05-26,Jennifer Sims,2976,True
4274,Store_4274,Warehouse,West Gary,North Dakota,USA,South,-61.351589,153.293983,2022-10-29,Scott Barron,2903,True
4275,Store_4275,Online,Jayborough,West Virginia,India,East,-33.904946,137.558067,2021-06-24,Christopher Nguyen,15645,True
4276,Store_4276,Warehouse,Lake Tiffany,Nebraska,UK,West,-39.219667,21.735946,2022-04-03,Michael Montoya,9861,True
4277,Store_4277,Retail,Jasonburgh,Alaska,USA,East,,11.881183,2021-03-12,Tonya Wood,2056,True
4278,Store_4278,Online,Watsonton,South Dakota,India,North,52.378912,150.056942,2023-09-19,Allison Carney,8590,True
4279,Store_4279,Retail,Christopherton,Georgia,UK,South,4.140452,100.253675,2023-07-09,Keith Tucker,9493,True
4280,Store_4280,Online,East Briana,Arizona,UK,East,,-120.996736,2022-04-18,Thomas Mcdonald,10546,False
4281,Store_4281,Retail,West Vanessa,South Dakota,USA,East,67.2062095,-6.765955,2024-01-06,Brian Holden,11555,True
4282,Store_4282,Warehouse,East Christina,Kentucky,USA,East,-63.4922585,-6.548507,2023-07-06,Tyler Christensen,19978,False
4283,Store_4283,Retail,Smithland,Rhode Island,UK,East,52.279154,-60.500348,2024-09-24,Jessica Bailey,18956,True
4284,Store_4284,Warehouse,Brittanyside,New Jersey,India,North,43.9921825,-177.129292,2025-12-21,Ricardo Brown,4295,True
4285,Store_4285,Online,East Ashleystad,New Jersey,India,East,34.0979755,156.033359,2025-01-07,Aimee Rios,9557,True
4286,Store_4286,Online,Clarkport,Missouri,USA,East,43.527116,117.853445,2025-03-11,Alexander Carlson,17313,True
4287,Store_4287,Online,North Joshua,Maryland,India,East,-16.1203395,73.613765,2020-03-14,Katherine Rose,3768,True
4288,Store_4288,Online,New Timothy,Arkansas,India,West,-49.2056045,33.115186,2025-04-12,Edward Lewis,7458,True
4289,Store_4289,Warehouse,North Bruce,Maryland,USA,South,-55.131615,-120.978092,2024-02-18,Andrew Pham,17654,False
4290,Store_4290,Warehouse,Barnettfurt,Tennessee,UK,South,-55.909497,76.791365,2021-06-15,Erin Manning,6963,False
4291,Store_4291,Retail,Port Amy,South Dakota,USA,West,28.8959965,70.301685,2023-12-25,Renee Morris,2341,False
4292,Store_4292,Online,Harpermouth,North Carolina,UK,South,-82.9216705,20.464714,2024-09-04,Kayla Lambert,7446,False
4293,Store_4293,Warehouse,Robertchester,Iowa,USA,South,-52.2976255,-39.148045,2025-03-18,Michelle Rodriguez,13613,False
4294,Store_4294,Warehouse,Freyville,North Dakota,USA,East,87.172072,51.231388,2021-05-27,Thomas Simpson MD,1545,True
4295,Store_4295,Online,West Michelleville,South Carolina,UK,East,-16.9409015,-130.321970,2022-04-23,Kathleen Nguyen,8358,True
4296,Store_4296,Online,Hamiltonville,New York,UK,North,56.940367,165.551832,2022-08-12,Paul Cisneros,6358,False
4297,Store_4297,Retail,North Jeffery,Montana,UK,South,-27.605130,67.735714,2025-10-02,Jennifer Smith,9780,True
4298,Store_4298,Retail,Mccarthyview,Wisconsin,USA,North,-3.3980605,163.482186,2021-02-09,Ronald Lee,2400,True
4299,Store_4299,Warehouse,Santosfort,New Mexico,USA,South,-34.3991105,,2022-12-30,Drew Craig,13331,True
4300,Store_4300,Retail,Christopherville,Vermont,India,South,7.1901835,-108.089899,2023-12-02,Adam Joseph,13794,True
4301,Store_4301,Online,North Jessicastad,Pennsylvania,India,South,89.6851925,38.206750,2024-01-03,Alexis Reed,1921,True
4302,Store_4302,Online,West Danielle,Alabama,USA,North,45.836940,179.698282,2023-01-17,Jennifer Ballard,9579,True
4303,Store_4303,Online,Michaelfurt,Montana,India,South,-77.7316905,-49.008362,2021-09-09,Robin Long,10888,True
4304,Store_4304,Retail,Millerton,South Dakota,UK,West,7.286842,91.409790,2025-08-31,Cassandra Nielsen,4421,True
4305,Store_4305,Warehouse,Danielside,Ohio,USA,North,,,2021-09-04,Juan Martin,15916,False
4306,Store_4306,Online,Edwardsport,Alaska,USA,South,76.4598065,174.697629,2023-08-05,Brent Porter,15589,True
4307,Store_4307,Warehouse,Figueroamouth,Hawaii,UK,North,82.4412675,,2020-09-09,Scott Rodriguez,8668,False
4308,Store_4308,Retail,New Briana,Kentucky,USA,West,43.290121,48.469779,2024-06-20,Patricia Stein,4072,True
4309,Store_4309,Online,West Jessica,Montana,UK,West,27.754814,161.569090,2023-07-09,Lydia Hubbard,15589,True
4310,Store_4310,Retail,Brianton,North Dakota,USA,North,-26.730068,164.089419,2020-01-08,Brian Mason,8567,False
4311,Store_4311,Retail,Cruzshire,Alabama,USA,South,-28.228882,172.393243,2020-07-24,Cameron Russell,8537,True
4312,Store_4312,Online,Port Mikayla,Nebraska,UK,South,61.3226555,54.258403,2021-03-19,Wendy Hodges,12223,True
4313,Store_4313,Warehouse,Wilsonfort,Georgia,UK,North,-55.280162,-9.437943,2023-07-21,Renee Harris,18805,True
4314,Store_4314,Retail,New Pamela,Oklahoma,USA,East,57.938518,-17.681403,2025-01-10,Robert Davis,13862,True
4315,Store_4315,Online,Port Christinahaven,Texas,UK,West,47.9715225,-70.844727,2021-05-30,Miss Alyssa Byrd,18093,False
4316,Store_4316,Online,South Robertmouth,Tennessee,USA,North,4.515863,38.382626,2023-11-17,Richard Robertson,3139,False
4317,Store_4317,Retail,Michaelshire,Vermont,UK,West,-6.1909305,,2022-05-18,Thomas Holmes,3151,True
4318,Store_4318,Online,South Cheryl,Oregon,India,West,40.6725925,122.141618,2020-04-29,Katelyn Arnold,5179,False
4319,Store_4319,Warehouse,Hicksside,Mississippi,USA,South,-32.829668,-74.805763,2023-09-17,Ashley Ellis,2961,True
4320,Store_4320,Warehouse,East Karenview,New Mexico,USA,North,-9.0518815,-97.662668,2023-07-19,Marilyn Wilcox DDS,12153,True
4321,Store_4321,Online,Bradleytown,Nebraska,UK,South,-73.8309135,-110.317093,2025-02-19,David Ayala,3934,False
