product_id,product_name,category,sub_category,brand,supplier_id,cost_price,selling_price,currency,weight,weight_unit,launch_date,is_discontinued,created_at
14030,Thank,,apply,Brand-C,418,418.34,470.53,USD,2.66,lbs,2023-10-19,False,2021-03-26 08:44:29
14031,Book,Grocery,yeah,Brand B,955,247.64,387.54,INR,14.58,lbs,2024-03-14,False,2025-01-14 20:47:14
14032,Interest,Electronics,plan,Brand-C,171,244.8,435.48,EUR,15.79,lbs,2022-07-02,False,2022-12-21 00:23:30
14033,Rule,Sports,physical,BrandA,449,7.87,10.09,USD,8.35,kg,2025-04-20,False,2021-04-20 06:26:17
14034,Lot,Sports,situation,BrandA,739,150.24,210.51,EUR,11.66,lbs,2023-07-09,False,2020-12-26 12:05:43
14035,Power,Furniture,note,Brand-C,12,251.05,402.94,INR,10.61,kg,2024-04-16,False,2022-04-20 13:41:18
14036,Available,Grocery,data,BrandA,830,287.43,333.78,EUR,6.21,kg,2025-02-20,False,2025-01-25 05:25:26
14037,And,Sports,official,BrandA,689,95.66,154.65,USD,15.14,lbs,2021-01-24,False,2024-10-15 13:13:29
14038,Our,,be,Brand B,707,283.89,420.29,USD,3.76,kg,2023-09-05,False,2020-07-11 04:58:42
14039,Himself,,seven,BrandA,707,226.45,308.85,USD,1.82,lbs,2024-09-25,False,2025-08-08 05:31:57
14040,Animal,,account,Brand B,880,53.38,61.6,USD,9.56,lbs,2020-12-19,False,2025-06-20 16:34:57
14041,Else,Clothing,bring,Brand-C,695,187.95,225.17,USD,4.11,lbs,2022-02-13,False,2023-05-13 09:35:02
14042,Arm,,sea,Brand-C,240,154.14,277.37,INR,5.2,lbs,2024-04-03,False,2025-11-27 17:58:59
14043,Trade,,grow,BrandA,360,75.9,-93.79,USD,12.25,kg,2024-07-31,False,2020-04-24 09:33:09
14044,Whether,Grocery,lose,Brand-C,513,91.39,151.25,EUR,19.41,lbs,2024-11-13,False,2020-01-23 11:44:44
14045,Policy,Clothing,unit,Brand B,52,425.44,712.36,INR,3.9,kg,2024-04-16,False,2022-04-30 20:01:30
14046,By,Clothing,subject,Brand-C,30,210.33,271.35,USD,18.29,kg,2023-03-23,False,2023-02-11 13:07:49
14047,Media,Grocery,bill,BrandA,425,364.57,614.99,USD,3.07,kg,2020-02-07,False,2025-11-10 10:31:53
14048,Goal,,company,brandA,405,381.1,454.97,EUR,6.06,kg,2024-07-09,False,2020-04-19 02:30:54
14049,Sea,Furniture,throw,BrandA,308,28.27,38.46,USD,19.23,kg,2023-02-28,False,2023-11-30 10:47:18
14050,Media,Sports,expert,BrandA,432,226.53,265.2,EUR,8.04,kg,2022-08-26,False,2022-05-17 20:43:59
14051,Be,Furniture,degree,BrandA,154,16.16,27.74,INR,6.02,kg,2025-11-11,False,2023-12-04 04:06:21
14052,Worker,,what,Brand-C,4,254.54,414.65,USD,5.09,lbs,2023-07-07,False,2023-04-12 20:39:40
14053,Her,Clothing,walk,brandA,447,256.8,406.48,USD,16.23,lbs,2024-12-23,False,2020-02-01 11:41:34
14054,Simply,Grocery,whole,Brand-C,298,496.68,889.08,USD,9.61,lbs,2024-08-11,False,2020-01-21 04:13:54
14055,Know,,too,Brand-C,274,491.66,865.56,EUR,9.64,lbs,2025-12-13,False,2023-11-05 05:30:06
14056,Strong,Clothing,half,Brand-C,610,138.44,188.2,INR,18.97,kg,2025-07-20,False,2020-06-13 21:09:45
14057,Wind,Sports,team,BrandA,342,61.57,83.11,USD,18.68,kg,2025-04-17,False,2021-09-04 00:53:24
14058,Before,Furniture,assume,brandA,368,109.58,175.37,EUR,19.17,kg,2020-11-01,False,2024-10-14 08:51:19
14059,Total,Sports,answer,Brand B,685,416.55,626.04,USD,14.29,kg,2020-07-18,False,2020-08-18 10:49:42
14060,Husband,Sports,challenge,Brand B,188,167.65,210.19,EUR,2.44,kg,2024-04-18,False,2020-07-26 09:33:42
14061,Employee,Sports,sister,brandA,440,208.35,253.77,EUR,8.55,kg,2023-03-23,False,2024-09-08 11:02:44
14062,Court,Electronics,account,brandA,219,157.75,268.19,INR,16.92,lbs,2022-05-25,False,2023-06-29 05:33:33
14063,Issue,Grocery,approach,BrandA,270,452.35,795.53,USD,15.79,lbs,2025-11-02,False,2020-03-02 04:10:29
14064,Course,Electronics,store,Brand-C,322,201.5,362.03,USD,0.95,kg,2020-06-29,False,2023-10-30 23:30:21
14065,Recently,Clothing,reduce,brandA,435,14.84,24.1,INR,10.15,lbs,2022-03-25,False,2020-12-11 05:19:59
14066,Type,Sports,after,BrandA,892,80.36,143.74,INR,3.2,kg,2020-05-04,False,2023-06-21 18:26:53
14067,Under,Furniture,full,Brand B,378,29.93,39.36,EUR,12.12,kg,2022-01-01,False,2022-08-12 08:42:19
14068,Successful,Grocery,but,Brand B,919,52.8,70.82,USD,13.34,kg,2021-12-22,False,2020-11-28 12:50:02
14069,Crime,Grocery,five,Brand-C,500,424.45,599.51,INR,19.6,kg,2021-06-30,False,2025-09-30 04:46:55
14070,Own,Clothing,southern,BrandA,584,154.92,192.57,USD,9.86,kg,2024-12-19,False,2025-05-26 06:41:38
14071,Century,Clothing,some,Brand-C,499,320.84,565.06,INR,7.05,kg,2021-04-17,False,2023-07-19 15:57:22
14072,Us,Clothing,give,brandA,249,195.27,256.8,EUR,19.99,lbs,2022-03-15,False,2024-07-30 19:12:26
14073,East,Furniture,accept,Brand-C,576,65.12,97.55,INR,9.92,kg,2024-10-01,False,2022-01-10 14:58:46
14074,Throughout,Electronics,science,Brand-C,46,28.8,37.69,USD,5.43,lbs,2021-01-01,False,2021-12-04 14:08:31
14075,People,Electronics,your,brandA,387,139.55,181.37,USD,16.05,lbs,2023-05-06,False,2022-02-21 10:09:59
14076,In,Clothing,likely,brandA,366,424.41,736.23,EUR,13.89,lbs,2021-02-21,False,2022-07-12 14:45:52
14077,Argue,Furniture,many,BrandA,357,84.61,130.89,INR,12.71,lbs,2025-10-26,False,2020-01-28 22:05:32
14078,Window,Clothing,product,Brand B,927,26.78,34.57,EUR,16.46,kg,2024-12-13,False,2021-06-04 11:54:23
14079,Serious,Electronics,huge,Brand B,666,262.75,470.45,USD,10.33,lbs,2023-07-31,False,2024-07-15 02:34:18
14080,Second,Furniture,six,Brand B,706,81.73,131.75,USD,5.39,lbs,2020-02-07,False,2025-04-02 14:27:07
14081,Senior,Grocery,follow,Brand-C,164,55.53,72.88,EUR,18.72,kg,2022-12-15,False,2024-11-07 08:43:54
14082,Live,,attention,Brand B,955,244.11,322.21,EUR,12.88,lbs,2023-03-28,False,2022-07-15 00:42:41
14083,Middle,Clothing,draw,Brand B,829,157.71,214.73,INR,10.4,kg,2022-12-24,False,2021-06-26 00:37:29
14084,Sing,Grocery,one,BrandA,304,209.59,237.22,USD,11.79,lbs,2022-06-04,False,2025-11-27 22:33:25
14085,Wait,,agency,BrandA,471,90.47,117.99,INR,0.13,kg,2020-12-22,False,2023-10-20 03:42:04
14086,Send,Sports,discussion,brandA,424,258.61,370.23,INR,4.6,lbs,2023-09-30,False,2024-01-11 02:50:48
14087,Apply,Furniture,order,Brand-C,649,129.26,221.84,INR,6.3,kg,2022-07-04,False,2021-06-30 19:24:49
14088,Require,Furniture,as,BrandA,667,193.26,327.67,EUR,11.74,lbs,2023-06-19,False,2021-05-19 11:35:28
14089,Grow,Electronics,tough,brandA,777,354.26,618.94,EUR,17.75,lbs,2021-11-26,False,2020-02-26 23:24:05
14090,Who,Clothing,improve,Brand-C,86,302.95,425.33,EUR,6.34,kg,2023-02-03,False,2024-03-15 01:03:15
14091,White,Sports,easy,BrandA,723,179.79,298.03,USD,14.75,lbs,2024-09-30,False,2020-11-21 15:45:38
14092,Well,Grocery,hand,BrandA,772,395.91,557.65,INR,1.15,kg,2020-06-06,False,2023-10-25 07:40:48
14093,East,Furniture,century,Brand B,546,254.76,297.71,INR,12.78,kg,2020-01-27,False,2022-03-20 19:57:06
14094,Test,Clothing,finish,Brand-C,276,51.37,74.57,INR,1.34,kg,2025-12-07,True,2023-06-13 13:34:12
14095,Would,Grocery,fact,Brand-C,974,417.4,489.81,USD,19.32,lbs,2023-11-05,False,2021-04-17 06:53:04
14096,Fill,Sports,break,Brand-C,556,20.57,33.18,EUR,4.39,kg,2022-09-22,False,2025-01-15 20:36:30
14097,Generation,Electronics,learn,BrandA,121,207.15,371.64,USD,4.66,lbs,2021-07-05,False,2022-06-13 15:28:29
14098,Whether,Furniture,life,BrandA,495,198.03,345.7,EUR,5.46,lbs,2023-12-23,False,2021-07-31 18:05:21
14099,Name,Sports,process,Brand-C,714,127.39,146.51,INR,0.59,kg,2021-06-28,False,2024-11-06 20:33:23
14100,Accept,Clothing,prevent,Brand-C,591,128.57,220.44,EUR,9.69,kg,2020-11-04,False,2024-06-26 02:16:02
14101,Bad,Furniture,when,Brand-C,772,20.08,34.3,USD,18.43,kg,2024-01-22,False,2022-10-14 10:25:13
14102,Call,Furniture,wish,BrandA,133,189.36,226.92,EUR,10.95,kg,2025-01-01,False,2021-08-20 05:11:08
14103,Body,Furniture,peace,Brand B,852,347.2,385.85,USD,7.5,lbs,2020-05-12,False,2024-03-27 08:45:46
14104,Truth,Grocery,budget,BrandA,141,252.0,352.44,USD,0.53,lbs,2020-09-19,False,2023-09-14 12:18:54
14105,Tonight,Clothing,same,brandA,788,126.5,162.4,INR,7.12,kg,2020-04-05,False,2022-09-03 04:29:28
14106,Beautiful,Furniture,production,Brand B,692,17.79,21.89,INR,4.46,lbs,2023-11-23,False,2025-11-08 06:53:20
14107,Positive,Clothing,year,brandA,782,78.54,112.96,EUR,3.12,kg,2020-05-01,False,2021-10-06 05:43:41
14108,Tree,Furniture,true,BrandA,313,151.85,181.58,INR,5.52,kg,2021-07-16,False,2025-12-14 19:38:55
14109,Station,Clothing,return,BrandA,831,464.98,516.77,EUR,6.21,lbs,2025-02-03,False,2024-11-11 16:37:50
14110,Notice,Electronics,along,Brand B,690,197.48,333.04,USD,18.98,kg,2024-07-14,False,2023-01-15 00:24:02
14111,Girl,Furniture,policy,brandA,776,171.95,194.06,EUR,0.32,kg,2020-06-06,False,2025-05-18 10:23:32
14112,Physical,Electronics,page,Brand-C,54,460.5,806.09,INR,12.95,lbs,2023-06-07,False,2020-03-24 00:43:50
14113,World,Sports,focus,BrandA,484,381.62,545.97,USD,0.68,kg,2020-12-10,False,2023-01-27 03:58:33
14114,According,Electronics,think,Brand B,708,412.9,672.2,USD,8.86,kg,2024-07-16,False,2023-02-13 14:47:36
14115,Cup,Sports,head,BrandA,354,220.48,393.95,EUR,7.63,lbs,2025-08-30,False,2023-03-02 00:43:56
14116,Such,Sports,message,Brand B,936,161.03,229.46,INR,19.57,kg,2022-05-06,False,2024-01-20 22:09:58
14117,Because,Furniture,bar,BrandA,117,65.79,113.3,EUR,17.56,lbs,2020-12-10,False,2024-12-31 16:10:01
14118,Tend,Clothing,color,BrandA,755,208.75,364.89,INR,13.43,lbs,2021-06-06,False,2022-03-17 10:41:36
14119,Leg,Furniture,hotel,Brand B,914,116.54,204.36,INR,9.75,lbs,2021-04-20,False,2020-05-26 07:58:47
14120,The,Grocery,detail,brandA,757,339.5,552.91,USD,16.8,lbs,2020-08-31,False,2020-12-30 03:02:25
14121,Mr,Clothing,once,BrandA,906,455.36,767.42,INR,18.36,lbs,2021-09-06,False,2021-05-12 09:28:44
14122,Option,,lawyer,Brand-C,482,79.48,116.15,USD,1.22,lbs,2023-05-06,False,2025-01-22 11:43:50
14123,Rest,,dog,Brand-C,667,473.6,778.24,INR,3.87,lbs,2025-11-17,False,2025-09-09 01:06:24
14124,Interest,Grocery,father,BrandA,172,314.79,524.17,INR,17.19,lbs,2025-11-20,False,2020-05-05 15:55:17
14125,Him,Clothing,many,brandA,83,209.87,264.47,INR,15.01,lbs,2023-05-20,False,2025-07-09 03:01:23
14126,Dark,Electronics,establish,BrandA,834,380.62,629.44,INR,7.19,lbs,2022-08-29,False,2022-11-24 06:37:02
14127,Assume,Clothing,series,Brand-C,91,145.45,191.12,INR,8.47,lbs,2022-05-17,False,2021-10-01 12:08:34
14128,Structure,,citizen,Brand-C,619,353.91,506.71,EUR,1.1,lbs,2020-06-26,True,2025-04-24 05:11:48
14129,Ready,Sports,town,brandA,367,296.37,345.46,USD,0.48,kg,2023-08-20,False,2020-02-11 07:15:58
14130,Direction,Clothing,agreement,Brand-C,169,110.66,-151.27,INR,14.95,lbs,2020-08-22,False,2025-05-10 12:07:30
14131,Light,Electronics,affect,Brand-C,539,18.86,25.42,USD,19.64,lbs,2020-10-28,False,2025-08-26 10:18:48
14132,Contain,Clothing,occur,brandA,580,484.24,607.02,EUR,14.47,lbs,2021-08-28,False,2022-09-03 22:55:35
14133,Worry,Grocery,among,BrandA,888,120.82,166.97,INR,14.68,kg,2023-09-26,False,2024-09-13 00:00:40
14134,Artist,Grocery,affect,Brand-C,296,101.12,157.99,USD,18.41,kg,2025-10-04,False,2021-07-06 10:57:06
14135,Next,,artist,Brand B,343,95.23,148.63,USD,1.93,kg,2022-02-01,False,2020-07-08 18:26:45
14136,Of,Electronics,system,brandA,430,78.37,126.45,USD,10.5,kg,2024-04-03,False,2025-03-15 23:31:58
14137,Before,Electronics,model,brandA,385,87.32,156.46,USD,11.34,kg,2025-05-16,False,2020-12-08 19:24:22
14138,Relate,,number,brandA,971,74.86,106.66,EUR,12.55,lbs,2023-08-10,False,2024-02-24 17:54:51
14139,Partner,Electronics,including,BrandA,816,34.99,57.68,USD,15.47,lbs,2025-08-09,False,2024-02-18 02:10:49
14140,His,Grocery,production,Brand B,185,263.36,327.16,INR,9.22,kg,2020-03-11,False,2022-03-14 02:47:21
14141,Every,Furniture,push,Brand-C,670,328.62,503.08,USD,19.06,kg,2024-10-16,False,2020-01-01 00:23:12
14142,Yard,Clothing,girl,Brand B,913,190.88,282.42,INR,10.41,kg,2020-05-23,False,2024-09-08 02:15:49
14143,Safe,Grocery,here,brandA,401,8.82,12.5,EUR,12.95,lbs,2022-05-10,False,2021-04-10 12:16:22
14144,Dark,Grocery,bank,brandA,604,307.18,435.28,INR,9.52,lbs,2023-06-21,False,2020-11-21 16:38:16
14145,Major,Grocery,risk,brandA,603,468.06,783.63,USD,0.64,kg,2020-10-23,False,2021-07-30 04:36:33
14146,Claim,Electronics,listen,Brand B,756,407.51,470.27,INR,12.16,lbs,2022-01-02,False,2024-12-29 17:50:25
14147,Seven,,know,Brand B,67,89.93,109.25,EUR,3.82,lbs,2022-10-25,False,2021-04-01 13:17:07
14148,Tax,Electronics,heavy,BrandA,147,485.0,835.27,USD,18.42,kg,2024-03-08,False,2021-03-24 22:10:44
14149,Program,Sports,couple,brandA,554,363.69,484.15,EUR,12.68,lbs,2020-01-20,False,2022-04-02 06:38:33
14150,Least,Sports,run,Brand-C,877,461.43,761.37,EUR,6.4,lbs,2020-04-29,False,2023-06-12 03:56:05
14151,Fact,Grocery,operation,BrandA,158,284.42,362.57,INR,19.28,lbs,2023-05-26,False,2020-06-04 07:30:05
14152,Protect,,star,Brand-C,656,103.87,175.95,USD,4.22,kg,2025-06-09,False,2022-04-06 03:35:11
14153,Behind,Sports,pull,Brand-C,191,475.75,527.73,USD,4.35,lbs,2022-01-24,False,2025-06-21 03:39:32
14154,Early,Electronics,lot,Brand B,895,258.12,375.53,USD,3.39,kg,2022-01-19,False,2024-06-16 23:50:40
14155,Bed,Sports,any,Brand-C,409,477.94,579.88,INR,6.43,lbs,2023-11-13,True,2023-09-26 05:07:37
14156,Cause,Clothing,rule,Brand B,181,221.35,385.09,INR,16.58,lbs,2022-01-04,False,2021-01-22 13:42:56
14157,Move,Furniture,ball,Brand B,480,8.11,10.91,USD,3.76,kg,2023-07-10,False,2023-02-09 04:48:59
14158,Unit,Electronics,white,Brand B,917,317.42,465.38,EUR,5.39,lbs,2024-05-24,False,2020-09-29 14:43:40
14159,Many,Electronics,woman,Brand-C,980,342.61,592.35,USD,3.58,kg,2022-07-01,True,2023-03-28 13:29:24
14160,Democratic,Electronics,case,Brand-C,624,132.05,211.55,EUR,1.5,lbs,2024-08-20,False,2025-04-26 14:32:20
14161,More,Grocery,moment,Brand-C,808,285.33,474.81,INR,6.02,kg,2020-06-07,False,2022-01-19 02:40:21
14162,There,Clothing,should,BrandA,742,317.75,544.29,USD,17.29,kg,2022-01-04,False,2023-07-02 05:27:39
14163,Article,Furniture,green,BrandA,79,427.63,593.21,INR,13.9,kg,2022-07-28,False,2023-04-28 13:14:24
14164,Republican,,enough,Brand-C,40,105.77,149.92,INR,19.97,lbs,2021-08-18,False,2025-01-31 00:35:42
14165,Society,Electronics,health,brandA,764,167.26,222.97,INR,17.58,lbs,2024-12-06,False,2025-04-02 13:52:22
14166,Positive,Clothing,situation,brandA,183,30.52,36.45,EUR,1.65,lbs,2023-04-18,False,2023-04-20 04:01:24
14167,Focus,,ever,brandA,582,170.95,276.0,INR,18.69,kg,2022-06-02,False,2022-06-01 05:56:55
14168,Oil,Clothing,half,Brand-C,844,416.97,459.57,EUR,17.86,lbs,2024-10-01,False,2023-05-26 17:00:39
14169,Common,Furniture,shoulder,Brand-C,734,296.94,529.95,INR,13.1,kg,2020-12-27,False,2022-03-09 20:34:51
14170,Human,Sports,actually,Brand B,239,472.65,620.4,INR,14.97,kg,2020-03-04,False,2021-12-05 09:52:41
14171,Tonight,Electronics,center,BrandA,53,59.95,94.66,INR,2.2,lbs,2020-02-14,False,2024-10-12 17:02:30
14172,Billion,,career,Brand B,993,334.22,494.95,INR,18.44,kg,2023-12-02,False,2024-09-13 20:36:34
14173,Position,Electronics,address,Brand-C,77,13.82,19.08,INR,18.17,kg,2021-07-11,True,2020-10-17 19:40:06
14174,Technology,Furniture,whole,BrandA,165,392.92,683.94,INR,6.39,lbs,2022-08-11,True,2020-02-01 07:24:57
14175,Stage,Grocery,later,brandA,206,68.47,105.09,INR,4.67,kg,2022-12-21,False,2023-03-14 22:51:29
14176,Per,Electronics,employee,Brand B,197,164.59,-230.31,USD,9.29,kg,2025-02-19,True,2021-03-08 08:01:51
14177,Particularly,Electronics,born,brandA,69,402.93,536.92,EUR,0.12,lbs,2023-05-30,False,2022-04-20 19:11:00
14178,Process,Furniture,drug,BrandA,598,127.08,194.2,INR,12.96,lbs,2020-05-28,False,2021-07-21 09:37:43
14179,Beyond,Electronics,watch,brandA,88,101.48,158.58,INR,16.35,kg,2023-02-28,False,2022-04-15 01:13:55
14180,Development,Grocery,through,BrandA,291,152.14,200.37,USD,10.49,kg,2022-09-18,False,2021-02-22 12:21:27
14181,Mention,Sports,free,BrandA,667,291.87,443.45,INR,8.34,lbs,2022-03-07,False,2020-06-11 07:48:33
14182,Policy,Grocery,walk,Brand B,287,217.02,345.01,INR,18.28,kg,2025-06-13,False,2022-10-18 14:32:07
14183,Provide,Electronics,eye,Brand B,249,158.49,256.02,INR,8.67,lbs,2020-07-31,False,2021-05-08 20:20:19
14184,Coach,,item,BrandA,726,355.71,546.03,EUR,4.03,lbs,2023-06-02,False,2025-04-03 21:13:40
14185,Claim,Sports,attention,Brand-C,999,479.25,605.46,EUR,7.96,kg,2021-10-28,False,2020-01-08 12:46:27
14186,Almost,Grocery,may,Brand-C,331,343.92,488.53,INR,1.52,kg,2023-03-06,False,2025-07-04 01:40:21
14187,Water,Grocery,way,BrandA,953,283.54,432.65,EUR,6.62,lbs,2022-11-04,False,2023-11-26 17:37:29
14188,And,Sports,age,Brand B,487,85.71,112.13,INR,14.9,lbs,2021-01-21,False,2025-09-02 19:57:08
14189,Program,Grocery,official,BrandA,747,483.58,692.2,EUR,14.31,lbs,2022-11-16,False,2021-08-11 03:47:08
14190,Discussion,Clothing,ask,brandA,534,7.47,12.11,INR,6.25,lbs,2024-10-13,False,2022-11-05 17:49:07
14191,Him,Electronics,whether,Brand-C,862,457.71,818.58,EUR,16.8,lbs,2021-11-21,False,2021-08-07 18:23:49
14192,My,Clothing,American,Brand-C,435,272.77,318.48,EUR,3.79,kg,2024-05-10,False,2021-05-11 02:19:59
14193,Treatment,Clothing,long,BrandA,742,84.43,94.85,USD,12.91,lbs,2020-09-02,False,2020-07-24 05:49:32
14194,Care,Sports,explain,Brand B,789,148.82,213.15,USD,4.98,lbs,2021-11-20,False,2024-09-15 23:47:46
14195,Hundred,Furniture,foreign,brandA,582,401.17,464.14,EUR,19.11,kg,2022-10-10,False,2025-06-26 01:35:54
14196,Describe,Furniture,industry,BrandA,439,364.92,555.61,EUR,18.77,lbs,2025-11-25,False,2020-09-07 09:40:21
14197,Table,Furniture,it,BrandA,871,84.01,137.31,EUR,16.26,lbs,2025-09-20,False,2025-11-16 00:41:42
14198,Stuff,Sports,strategy,Brand B,638,471.51,655.92,EUR,7.52,kg,2020-04-07,False,2023-01-28 13:53:26
14199,Drive,Electronics,many,BrandA,23,218.07,281.21,USD,17.84,kg,2022-12-14,False,2020-05-10 18:17:23
14200,Though,Grocery,whatever,brandA,616,115.36,183.94,EUR,19.49,lbs,2021-10-09,False,2023-06-07 20:58:46
14201,Democratic,,media,Brand-C,314,191.06,276.5,USD,12.45,lbs,2022-08-04,False,2025-05-12 06:17:55
14202,Discuss,Sports,charge,brandA,263,338.83,392.57,INR,9.06,lbs,2023-02-27,False,2025-07-03 03:28:18
14203,Ask,Clothing,top,brandA,207,492.83,569.34,EUR,11.69,kg,2020-01-31,False,2021-12-23 18:30:11
14204,Spend,Grocery,fine,brandA,864,472.11,729.62,EUR,16.17,kg,2024-01-04,False,2020-12-12 06:06:15
14205,Participant,Sports,visit,Brand-C,724,493.9,805.75,USD,11.6,lbs,2020-08-22,False,2025-08-12 17:08:56
14206,Type,Grocery,wall,Brand B,433,179.03,287.72,INR,11.4,kg,2023-08-11,False,2025-10-29 14:01:34
14207,Factor,Furniture,these,BrandA,232,21.34,34.93,EUR,13.0,kg,2023-01-31,False,2021-08-05 02:30:32
14208,Behind,Furniture,executive,Brand-C,290,424.85,648.04,USD,8.62,lbs,2025-03-31,False,2024-12-23 19:25:07
14209,Information,Electronics,student,BrandA,181,206.53,244.72,USD,9.37,kg,2022-10-26,False,2024-03-30 00:55:36
14210,Hotel,Clothing,raise,brandA,348,161.01,286.98,USD,2.58,kg,2025-10-15,False,2021-12-18 21:03:26
14211,Also,Furniture,protect,Brand B,705,86.03,106.14,INR,8.21,lbs,2024-09-10,False,2025-08-16 08:16:21
14212,Friend,,scientist,Brand-C,325,498.73,759.87,INR,19.31,kg,2021-01-19,False,2024-12-25 08:45:26
14213,Security,Grocery,part,Brand-C,10,226.7,252.57,EUR,14.81,kg,2020-04-16,False,2024-04-28 06:55:41
14214,Over,Furniture,moment,brandA,833,446.73,724.98,USD,3.54,lbs,2023-04-18,False,2023-12-20 03:49:00
14215,Wish,Clothing,film,Brand B,496,368.17,544.75,EUR,17.8,kg,2021-07-14,False,2024-07-30 09:05:53
14216,Ahead,Clothing,politics,brandA,564,375.08,589.41,USD,10.66,kg,2021-10-12,False,2021-05-28 15:59:36
14217,Tend,Sports,fall,brandA,505,180.92,261.99,EUR,8.47,kg,2022-03-29,False,2024-11-18 11:09:15
14218,Out,Grocery,ask,BrandA,831,316.3,508.98,INR,15.94,lbs,2021-12-07,False,2023-02-05 13:04:47
14219,Remain,Furniture,note,Brand B,9,337.58,424.56,USD,7.1,kg,2024-06-16,False,2024-09-16 06:22:56
14220,Purpose,Clothing,approach,brandA,923,479.68,659.44,EUR,18.25,lbs,2023-11-13,False,2020-05-01 15:05:56
14221,Step,Sports,surface,BrandA,418,289.36,468.16,INR,10.44,lbs,2020-08-23,False,2025-02-22 20:55:01
14222,Song,Grocery,star,BrandA,637,154.56,216.96,USD,6.08,kg,2020-11-11,False,2023-04-27 04:10:59
14223,Or,Electronics,low,brandA,928,223.93,-389.13,USD,15.07,lbs,2020-06-13,False,2024-09-14 14:59:55
14224,Old,Grocery,try,Brand B,453,91.86,109.36,INR,18.84,kg,2021-08-13,False,2022-04-30 21:26:57
14225,Scientist,Sports,high,brandA,904,90.71,116.48,EUR,19.98,lbs,2021-07-15,True,2023-02-10 20:48:22
14226,Leave,Electronics,big,Brand-C,991,263.74,382.68,EUR,14.72,lbs,2020-10-31,True,2021-11-07 18:46:29
14227,Hard,Grocery,floor,brandA,190,107.22,153.7,EUR,6.75,lbs,2020-05-20,False,2025-12-23 08:34:46
14228,Others,Furniture,language,Brand-C,699,107.16,134.58,USD,18.62,lbs,2021-05-27,False,2020-02-07 00:49:49
14229,She,,nothing,Brand-C,451,348.6,586.62,EUR,12.03,lbs,2022-10-09,False,2022-10-10 21:49:25
14230,Impact,Grocery,bank,Brand B,393,485.51,777.33,EUR,9.94,lbs,2020-12-27,False,2023-03-17 15:57:09
14231,Rather,Furniture,simple,Brand-C,312,13.21,-18.9,EUR,4.51,kg,2022-09-18,False,2024-03-30 04:54:29
14232,Increase,,cut,Brand-C,344,313.68,506.63,INR,16.58,kg,2020-09-22,False,2021-07-17 02:08:03
14233,Could,Furniture,office,Brand B,772,222.61,267.56,USD,9.14,kg,2024-12-08,False,2020-02-17 16:50:57
14234,Itself,Grocery,exactly,Brand-C,94,59.43,68.4,EUR,9.42,kg,2025-08-11,False,2022-09-09 00:45:51
14235,Group,Furniture,say,BrandA,526,440.33,-522.44,USD,18.87,kg,2022-02-20,False,2021-06-21 03:42:25
14236,Within,Sports,even,Brand-C,65,211.32,365.09,USD,6.64,kg,2024-11-11,False,2020-02-16 17:33:06
14237,Agency,Grocery,believe,Brand-C,78,448.6,759.2,EUR,12.02,kg,2021-02-27,False,2021-03-01 04:49:55
14238,Window,Sports,use,Brand-C,211,278.8,444.59,INR,1.83,lbs,2023-03-18,True,2025-10-21 01:33:02
14239,Place,Electronics,out,BrandA,520,466.04,820.91,EUR,13.69,kg,2022-12-24,False,2025-09-09 18:40:52
14240,Animal,,little,brandA,64,12.97,18.55,EUR,5.22,kg,2023-11-30,False,2024-09-08 15:59:06
14241,Event,Furniture,option,BrandA,492,302.81,518.69,EUR,8.38,lbs,2024-09-23,False,2023-06-03 00:29:36
14242,Sound,Grocery,book,brandA,168,22.13,-24.97,INR,7.23,kg,2020-09-24,False,2022-06-15 21:07:26
14243,Now,Electronics,person,Brand B,593,26.23,30.67,INR,9.76,lbs,2021-12-25,False,2021-11-26 05:41:45
14244,Glass,Sports,drug,Brand-C,531,265.51,434.84,USD,15.53,kg,2021-09-16,False,2024-02-16 17:07:50
14245,Newspaper,Sports,least,Brand-C,503,245.76,367.74,EUR,5.89,kg,2023-12-21,False,2021-09-20 11:34:47
14246,Rock,Clothing,relationship,BrandA,131,167.25,265.4,USD,11.64,lbs,2024-01-07,False,2020-02-25 18:42:26
14247,Finish,Sports,partner,Brand B,176,180.1,-266.37,USD,15.04,lbs,2023-01-11,False,2022-01-10 17:48:32
14248,Tree,,mouth,brandA,108,85.04,134.01,EUR,8.34,kg,2022-02-13,True,2025-08-09 08:54:44
14249,Nearly,,number,BrandA,688,301.84,-510.44,EUR,13.91,lbs,2020-10-27,False,2020-11-27 21:54:28
14250,Training,Sports,read,BrandA,245,62.99,77.92,INR,18.66,kg,2020-03-11,False,2021-02-12 19:02:51
14251,Analysis,Clothing,item,BrandA,480,336.85,404.41,INR,15.4,lbs,2021-01-26,False,2021-11-15 14:32:46
14252,Produce,Grocery,yes,brandA,240,52.43,58.46,USD,7.64,kg,2022-06-22,False,2020-08-14 11:20:40
14253,Moment,Sports,allow,Brand B,542,198.09,286.35,EUR,2.84,kg,2023-01-06,False,2021-12-28 20:13:33
14254,Weight,Clothing,house,BrandA,835,181.25,234.63,INR,12.47,lbs,2025-10-16,False,2024-12-18 10:50:19
14255,Degree,Clothing,finish,Brand B,633,452.12,649.01,EUR,16.12,kg,2022-05-10,False,2024-09-29 22:52:13
